"target_id","target_label","target_k","target_a","target_b","tau","query","method","mu_true","mu_hat","error","abs_error","sq_error"
1,"B1 (4,2)",1,5,2,0.316227766016838,68,"Tensor-pooled",0.000728145016733194,0.00220382335166626,0.00147567833493307,0.00147567833493307,2.17762654819084e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,69,"Tensor-pooled",-0.0135683310379337,-0.0106489500299749,0.0029193810079588,0.0029193810079588,8.52278546963055e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,70,"Tensor-pooled",0.0201622548405514,0.0256632213646245,0.00550096652407312,0.00550096652407312,3.02606326989732e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,71,"Tensor-pooled",0.0123979338073503,0.0157136193317231,0.00331568552437276,0.00331568552437276,1.09937704965351e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,72,"Tensor-pooled",0.031062510317243,0.0333769571277044,0.00231444681046144,0.00231444681046144,5.35666403845513e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,73,"Tensor-pooled",-0.0352515925470755,-0.0332805029546069,0.00197108959246856,0.00197108959246856,3.88519418153788e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,74,"Tensor-pooled",-0.0315814781877937,-0.0299010425778604,0.00168043560993335,0.00168043560993335,2.82386383913206e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,75,"Tensor-pooled",-0.0257848766569156,-0.0344507282026266,-0.00866585154571106,0.00866585154571106,7.50969830123028e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,76,"Tensor-pooled",-0.00905286998243548,-0.00498534552162351,0.00406752446081197,0.00406752446081197,1.65447552393037e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,77,"Tensor-pooled",0.0515861779951767,0.0500877836897418,-0.00149839430543486,0.00149839430543486,2.24518549455961e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,78,"Tensor-pooled",0.0105038290883138,0.0130865280382531,0.00258269894993934,0.00258269894993934,6.67033386601777e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,79,"Tensor-pooled",-0.0130186769636147,-0.0158199163526917,-0.002801239389077,0.002801239389077,7.84694211491649e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,80,"Tensor-pooled",0.0350483245516366,0.0388264972098849,0.00377817265824831,0.00377817265824831,1.42745886355351e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,81,"Tensor-pooled",-0.0114761384848033,-0.017931016060979,-0.00645487757617571,0.00645487757617571,4.1665444523416e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,82,"Tensor-pooled",-0.0191415635469032,-0.0198480977762629,-0.000706534229359731,0.000706534229359731,4.99190617256949e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,83,"Tensor-pooled",-0.00291675643613051,-0.00373187979781313,-0.000815123361682619,0.000815123361682619,6.64426094760773e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,84,"Tensor-pooled",0.00863277665063868,0.00788310261712164,-0.000749674033517037,0.000749674033517037,5.62011156529703e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,85,"Tensor-pooled",0.0369793192036315,0.0365136668098926,-0.000465652393738934,0.000465652393738934,2.16832151794799e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,86,"Tensor-pooled",0.00511581320090439,0.000807263838773447,-0.00430854936213094,0.00430854936213094,1.85635976059189e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,87,"Tensor-pooled",-0.0729122555403043,-0.0635341828256234,0.00937807271468098,0.00937807271468098,8.79482478418439e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,88,"Tensor-pooled",-0.0502911221631466,-0.0470854386308981,0.00320568353224847,0.00320568353224847,1.0276406908929e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,89,"Tensor-pooled",0.0132774388461206,0.0121835113624038,-0.00109392748371679,0.00109392748371679,1.19667733963096e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,90,"Tensor-pooled",0.0249166794028595,0.0256302312466497,0.000713551843790159,0.000713551843790159,5.09156233776336e-07
1,"B1 (4,2)",1,5,2,0.316227766016838,91,"Tensor-pooled",0.014439381100043,0.0120146569664026,-0.00242472413364044,0.00242472413364044,5.87928712425839e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,92,"Tensor-pooled",0.00280653956512217,0.00310550531545413,0.000298965750331961,0.000298965750331961,8.93805198715527e-08
1,"B1 (4,2)",1,5,2,0.316227766016838,93,"Tensor-pooled",-0.0293038427084369,-0.0274417065509185,0.0018621361575184,0.0018621361575184,3.46755106913738e-06
1,"B1 (4,2)",1,5,2,0.316227766016838,94,"Tensor-pooled",0.0349032081826381,0.0316558207372871,-0.00324738744535098,0.00324738744535098,1.05455252202232e-05
1,"B1 (4,2)",1,5,2,0.316227766016838,95,"Tensor-pooled",-0.00453153106088322,-0.00843213771993864,-0.00390060665905543,0.00390060665905543,1.52147323086675e-05
