setting,target_outcome,target_policy,target_k,r,functional,n_staircase_blocks,N_parts,T_parts,Psi0,Psi1,Delta_h,Psi0_matrix,Delta_h_matrix,tensor_minus_matrix,bootstrap_id,bootstrap_type,bootstrap_error
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.03264855359654864,-0.1241326530612245,-0.09148409946467585,0.06553752516826311,-0.18967017822948762,-0.09818607876481175,131,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.715268184874445,1.4827598566308249,0.7674916717563799,1.2518368461053535,0.23092301052547137,-0.5365686612309085,132,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.08468091883718973,-0.09426870748299321,-0.00958778864580348,-0.0896261342178798,-0.004642573265113414,0.004945215380690066,132,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",1.914404109557245,1.0041218637992824,-0.9102822457579627,0.052397851783713596,0.9517240120155688,1.8620062577735315,133,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.028071618700373707,0.006003401360544215,0.03407502006091792,-0.07729384852444375,0.08329724988498796,0.04922222982407004,133,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",1.9020776418252263,0.44544802867383515,-1.4566296131513912,0.8570063707519613,-0.41155834207812614,1.045071271073265,134,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.0775427936455508,0.00422902494331066,0.08177181858886147,-0.010432078020263974,0.014661102963574634,-0.06711071562528684,134,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.10950152508278305,0.42315412186379947,0.3136525967810164,0.049324654098863836,0.37382946776493564,0.06017687098391921,135,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.0054500884240820556,2.3242630385487037e-4,0.005682514727936926,-0.012703218053877394,0.012935644357732265,0.007253129629795339,135,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.773673628876976,1.7283154121863793,0.9546417833094033,2.895899729837345,-1.1675843176509655,-2.122226100960369,136,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.022479601158890836,-0.030873015873015913,-0.008393414714125077,-0.07135981821381888,0.04048680234080297,0.04888021705492805,136,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",2.6900676566620265,1.6230465949820785,-1.067021061679948,2.8349624982213935,-1.211915903239315,-0.14489484155936694,137,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.061131488037686574,-0.02543650793650795,0.03569498010117862,5.675464128170141e-4,-0.026004054349324967,-0.061699034450503586,137,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",1.0022266189251514,0.6566308243727595,-0.34559579455239187,0.10974255698247048,0.5468882673902891,0.8924840619426809,138,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.0044589907710736966,0.009926303854875283,0.01438529462594898,0.00706002803690418,0.002866275817971103,-0.011519018807977876,138,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",1.5530793005628671,1.7300716845878137,0.17699238402494655,1.6609650594644803,0.06910662512333343,-0.10788575890161312,139,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.03482930469759393,-0.027806122448979613,0.0070231822486143194,-0.1604103968488578,0.13260427439987818,0.12558109215126387,139,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.912541082182456,0.8489964157706097,-0.0635446664118463,0.9294416196060135,-0.08044520383540377,-0.01690053742355746,140,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.018607045525499872,-0.0066666666666666775,0.011940378858833194,-0.032032520980687866,0.025365854314021188,0.013425475455187994,140,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",3.9269168830925802,3.195985663082437,-0.7309312200101434,4.491468712483469,-1.295483049401032,-0.5645518293908887,141,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.039103982856634724,-0.21207482993197285,-0.17297084707533814,-0.06844511615491854,-0.1436297137770543,0.029341133298283813,141,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.39105062175844607,0.7850537634408601,0.394003141682414,0.2189588927455749,0.5660948706952852,0.17209172901287118,142,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.04770964155864474,0.004699546485260773,0.052409188043905514,-0.12105159817493344,0.12575114466019421,0.0733419566162887,142,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.15997004353227082,0.4000358422939067,0.2400657987616359,0.37265646514113515,0.027379377152771556,-0.21268642160886433,143,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.007113245572263595,0.004846938775510202,0.011960184347773798,-0.017271003765536547,0.02211794254104675,0.010157758193272953,143,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.21605772961574038,0.35275985663082426,0.13670212701508389,0.20711873633600225,0.145641120294822,0.008938993279738128,144,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.007961571178686339,0.006842403628117911,0.01480397480680425,-0.0026594394938832784,0.00950184312200119,-0.0053021316848030605,144,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.039430695379230975,0.4348745519713262,0.3954438565920952,0.23565631895325181,0.19921823301807437,-0.19622562357402085,145,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.005623223706364096,1.3038548752833742e-4,0.005753609193892433,-0.008673218204651998,0.008803603692180336,0.0030499944982879026,145,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.5967214069509431,0.5512186379928316,-0.04550276895811156,-0.44664139239882183,0.9978600303916534,1.043362799349765,146,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.015015702112652615,0.01464285714285714,0.029658559255509753,0.03454579664654315,-0.01990293950368601,-0.049561498759195764,146,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",1.3418981432847725,1.797311827956989,0.45541368467221655,1.1653241148032343,0.6319877131537548,0.17657402848153825,147,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.04908843117049113,-0.03808390022675736,0.01100453094373377,-0.042758684032712505,0.004674783805955145,-0.0063297471377786255,147,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.7781715258487499,0.8191756272401433,0.04100410139139332,-0.5930090204730077,1.412184647713151,1.3711805463217577,148,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.024555729966416133,-0.005680272108843531,0.0188754578575726,-0.052282766170126456,0.046602494061282924,0.027727036203710323,148,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",4.405343661873133,2.5750537634408603,-1.830289898432273,1.8217994484344953,0.7532543150063651,2.583544213438638,149,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.12341981274837514,-0.12930839002267577,-0.00588857727430063,-0.11315737222310322,-0.01615101779957255,-0.01026244052527192,149,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",2.5855326494916326,1.5057706093189966,-1.079762040172636,1.7677834724687553,-0.2620128631497587,0.8177491770228773,150,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.0798316727745611,-0.0057539682539682465,0.07407770452059285,-0.09071302325162708,0.08495905499765884,0.010881350477065982,150,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.638771666534803,0.5058422939068099,-0.1329293726279931,0.3689667499443445,0.13687554396246543,0.2698049165904585,151,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.0015270857899000077,0.008021541950113379,0.006494456160213371,-0.020976802150791757,0.028998344100905134,0.022503887940691764,151,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.24350049049376457,0.48412186379928324,0.7276223542930478,-0.23813244629370153,0.7222543100929848,-0.005368044200063038,152,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.002832236208177217,0.003163265306122449,0.005995501514299666,0.013452071479552801,-0.010288806173430353,-0.016284307687730017,152,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",2.7141704032765435,1.4915770609318992,-1.2225933423446442,1.864708217289304,-0.3731311563574047,0.8494621859872395,153,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.024998416254719002,-0.03150226757369614,-0.006503851318977138,0.001030436643072986,-0.032532704216769126,-0.026028852897791988,153,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.950574893726019,1.201397849462365,0.25082295573634594,0.8320916135901106,0.3693062358722543,0.11848328013590836,154,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.010551781680344959,-0.09621882086167802,-0.08566703918133306,-0.07715724865550186,-0.01906157220617616,0.0666054669751569,154,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",1.669667654296859,0.4534050179211468,-1.216262636375712,2.816222013264915,-2.3628169953437683,-1.1465543589680562,155,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.04257363106794431,-0.0030215419501133816,0.03955208911783093,-0.04446884168693643,0.041447299736823054,0.0018952106189921228,155,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.806396169061054,0.4117562724014337,-0.39463989665962035,-0.6504012899057301,1.0621575623071637,1.456797458966784,156,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.02885757316886279,-0.002545351473922902,0.026312221694939887,0.09837105446759738,-0.10091640594152028,-0.12722862763646017,156,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",2.250776318066529,1.4488888888888896,-0.8018874291776392,1.7415788129757377,-0.29268992408684813,0.5091975050907911,157,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.004400946267088583,-0.03515873015873015,-0.039559676425818736,-0.033752095809640476,-0.0014066343490896777,0.03815304207672906,157,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",1.3084254692147457,0.4883870967741936,-0.820038372440552,0.45547240494145436,0.03291469183273926,0.8529530642732913,158,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.0031958828215487606,0.010068027210884355,0.013263910032433116,-0.017705322669930218,0.027773349880814573,0.014509439848381458,158,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",1.393538391430404,0.4926523297491039,-0.9008860616813001,1.6639567937229343,-1.1713044639738304,-0.2704184022925302,159,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.0068299661181267035,0.0032766439909297017,0.010106610109056405,-0.09810055753072663,0.10137720152165633,0.09127059141259992,159,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.42894763107292094,0.4279928315412185,-9.54799531702466e-4,-0.06789479334311005,0.4958876248843285,0.496842424416031,160,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.00925843436473161,0.0056575963718820815,0.014916030736613692,0.051680529383479806,-0.046022933011597725,-0.060938963748211415,160,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.35320588004102643,0.5832974910394265,0.2300916109984001,0.2587810490923788,0.3245164419470477,0.09442483094864762,161,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.0044956535715008315,0.011927437641723347,0.01642309121322418,-0.015797599317206493,0.02772503695892984,0.011301945745705661,161,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.2952410289334846,0.5255555555555557,0.23031452662207108,0.9040047103760642,-0.37844915482050856,-0.6087636814425796,162,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.012619903280187401,0.008860544217687075,0.021480447497874477,-0.07310326061922759,0.08196380483691466,0.060483357339040186,162,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",3.286093847458445,4.4202508960573494,1.1341570485989045,2.9884271400116034,1.431823756045746,0.29766670744684154,163,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.10190840292349364,-0.09750566893424037,0.0044027339892532685,-0.06114054942113839,-0.03636511951310198,-0.04076785350235525,163,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",4.49277831479824,2.324372759856632,-2.168405554941608,2.9187036410896128,-0.5943308812329806,1.5740746737086275,164,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.033667907998125045,-0.11745464852607715,-0.1511225565242022,-0.12347644422622771,0.006021795700150559,0.15714435222435275,164,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",2.0042095526290127,2.4156989247311813,0.4114893721021686,1.6133894490204952,0.8023094757106861,0.3908201036085175,165,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.07577465520153073,-0.10096938775510204,-0.02519473255357131,-0.1407248162887861,0.039755428533684065,0.06495016108725538,165,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.5288915035007009,0.7637992831541217,0.2349077796534208,1.1167272465192877,-0.35292796336516596,-0.5878357430185868,166,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.02658724952284794,0.003100907029478469,0.029688156552326407,-0.2542146300918638,0.25731553712134225,0.22762738056901585,166,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",1.4605725723306027,2.0597491039426528,0.5991765316120501,1.2004100191352125,0.8593390848074403,0.26016255319539017,167,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.06279030847578307,-0.023809523809523808,0.03898078466625926,-0.07616684894728423,0.052357325137760424,0.013376540471501164,167,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",2.1595042714723616,1.2475627240143374,-0.9119415474580241,0.5929402218246616,0.6546225021896759,1.5665640496477,168,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.010422832901776626,-0.08897959183673469,-0.09940242473851132,0.04071647829772517,-0.12969607013445986,-0.030293645395948546,168,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",1.120204437124514,0.48835125448028643,-0.6318531826442275,-0.1351035472289246,0.623454801709211,1.2553079843534385,169,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.08054160855837134,-0.010017006802721084,0.07052460175565026,-1.8559026163926038e-4,-0.009831416541081824,-0.08035601829673207,169,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.8361616100739334,1.3773118279569898,0.5411502178830564,0.5092021256176611,0.8681097023393287,0.3269594844562723,170,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.009344535716551024,-0.08710884353741498,-0.096453379253966,-0.16658975905912696,0.07948091552171198,0.17593429477567799,170,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,ATE,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",0.7450333218625859,0.41759856630824355,-0.3274347555543423,0.2145463552167116,0.20305221109153196,0.5304869666458742,171,target_layer_only_fixed_anchors,NA
plotY_slice,new_deaths_smoothed_per_million,C6_stay_at_home_requirements,1,3,Trend,12,"2,1,1,1,2,1,1,1,1,3,1,3","8,2,1,1,1,2,3,1,1,4,2,6",-0.011648294784286103,-0.002630385487528346,0.009017909296757757,-0.007402666324803176,0.00477228083727483,-0.004245628459482927,171,target_layer_only_fixed_anchors,NA
